"Id","SalePrice"
1461,115883.766666667
1462,142957.371040724
1463,178361.159482759
1464,178361.159482759
1465,178361.159482759
1466,220623.236111111
1467,178361.159482759
1468,178361.159482759
1469,178361.159482759
1470,115883.766666667
1471,178361.159482759
1472,115883.766666667
1473,115883.766666667
1474,115883.766666667
1475,115883.766666667
1476,242486.676767677
1477,242486.676767677
1478,324011.166666667
1479,324011.166666667
1480,390309.5
1481,324011.166666667
1482,178361.159482759
1483,178361.159482759
1484,178361.159482759
1485,178361.159482759
1486,220623.236111111
1487,242486.676767677
1488,242486.676767677
1489,178361.159482759
1490,242486.676767677
1491,178361.159482759
1492,115883.766666667
1493,176362.855670103
1494,320228.744680851
1495,178361.159482759
1496,242486.676767677
1497,220623.236111111
1498,178361.159482759
1499,178361.159482759
1500,178361.159482759
1501,178361.159482759
1502,178361.159482759
1503,178361.159482759
1504,220623.236111111
1505,242486.676767677
1506,244966.344827586
1507,320228.744680851
1508,142957.371040724
1509,171107.308823529
1510,142957.371040724
1511,142957.371040724
1512,176362.855670103
1513,142957.371040724
1514,176362.855670103
1515,244966.344827586
1516,115883.766666667
1517,142957.371040724
1518,176362.855670103
1519,242486.676767677
1520,142957.371040724
1521,142957.371040724
1522,176362.855670103
1523,115883.766666667
1524,142957.371040724
1525,115883.766666667
1526,115883.766666667
1527,115883.766666667
1528,115883.766666667
1529,142957.371040724
1530,142957.371040724
1531,142957.371040724
1532,115883.766666667
1533,142957.371040724
1534,115883.766666667
1535,115883.766666667
1536,142957.371040724
1537,115883.766666667
1538,115883.766666667
1539,171107.308823529
1540,171107.308823529
1541,115883.766666667
1542,115883.766666667
1543,171107.308823529
1544,115883.766666667
1545,115883.766666667
1546,115883.766666667
1547,115883.766666667
1548,115883.766666667
1549,115883.766666667
1550,115883.766666667
1551,142957.371040724
1552,171107.308823529
1553,171107.308823529
1554,115883.766666667
1555,176362.855670103
1556,115883.766666667
1557,142957.371040724
1558,115883.766666667
1559,171107.308823529
1560,171107.308823529
1561,244966.344827586
1562,115883.766666667
1563,115883.766666667
1564,142957.371040724
1565,171107.308823529
1566,176362.855670103
1567,115883.766666667
1568,171107.308823529
1569,142957.371040724
1570,142957.371040724
1571,142957.371040724
1572,142957.371040724
1573,242486.676767677
1574,142957.371040724
1575,178361.159482759
1576,220623.236111111
1577,178361.159482759
1578,115883.766666667
1579,178361.159482759
1580,178361.159482759
1581,115883.766666667
1582,115883.766666667
1583,324011.166666667
1584,238246.5
1585,178361.159482759
1586,115883.766666667
1587,115883.766666667
1588,142957.371040724
1589,115883.766666667
1590,142957.371040724
1591,115883.766666667
1592,142957.371040724
1593,115883.766666667
1594,171107.308823529
1595,171107.308823529
1596,171107.308823529
1597,171107.308823529
1598,178361.159482759
1599,178361.159482759
1600,178361.159482759
1601,115883.766666667
1602,115883.766666667
1603,115883.766666667
1604,242486.676767677
1605,220623.236111111
1606,142957.371040724
1607,244966.344827586
1608,178361.159482759
1609,178361.159482759
1610,178361.159482759
1611,142957.371040724
1612,178361.159482759
1613,178361.159482759
1614,115883.766666667
1615,115883.766666667
1616,115883.766666667
1617,115883.766666667
1618,115883.766666667
1619,115883.766666667
1620,320228.744680851
1621,178361.159482759
1622,115883.766666667
1623,324011.166666667
1624,178361.159482759
1625,115883.766666667
1626,176362.855670103
1627,178361.159482759
1628,238246.5
1629,178361.159482759
1630,324011.166666667
1631,242486.676767677
1632,324011.166666667
1633,178361.159482759
1634,178361.159482759
1635,178361.159482759
1636,178361.159482759
1637,171107.308823529
1638,171107.308823529
1639,176362.855670103
1640,176362.855670103
1641,176362.855670103
1642,220623.236111111
1643,178361.159482759
1644,220623.236111111
1645,176362.855670103
1646,142957.371040724
1647,142957.371040724
1648,142957.371040724
1649,142957.371040724
1650,115883.766666667
1651,115883.766666667
1652,115883.766666667
1653,115883.766666667
1654,171107.308823529
1655,142957.371040724
1656,115883.766666667
1657,171107.308823529
1658,115883.766666667
1659,115883.766666667
1660,142957.371040724
1661,547466.8
1662,320228.744680851
1663,324011.166666667
1664,324011.166666667
1665,324011.166666667
1666,324011.166666667
1667,320228.744680851
1668,324011.166666667
1669,242486.676767677
1670,324011.166666667
1671,324011.166666667
1672,390309.5
1673,238246.5
1674,242486.676767677
1675,178361.159482759
1676,178361.159482759
1677,178361.159482759
1678,324011.166666667
1679,324011.166666667
1680,324011.166666667
1681,178361.159482759
1682,324011.166666667
1683,178361.159482759
1684,178361.159482759
1685,178361.159482759
1686,178361.159482759
1687,178361.159482759
1688,178361.159482759
1689,178361.159482759
1690,178361.159482759
1691,178361.159482759
1692,238246.5
1693,178361.159482759
1694,178361.159482759
1695,178361.159482759
1696,320228.744680851
1697,178361.159482759
1698,320228.744680851
1699,324011.166666667
1700,238246.5
1701,320228.744680851
1702,324011.166666667
1703,242486.676767677
1704,324011.166666667
1705,178361.159482759
1706,324011.166666667
1707,178361.159482759
1708,178361.159482759
1709,242486.676767677
1710,178361.159482759
1711,220623.236111111
1712,324011.166666667
1713,242486.676767677
1714,242486.676767677
1715,220623.236111111
1716,178361.159482759
1717,178361.159482759
1718,178361.159482759
1719,220623.236111111
1720,242486.676767677
1721,178361.159482759
1722,178361.159482759
1723,178361.159482759
1724,178361.159482759
1725,238246.5
1726,220623.236111111
1727,178361.159482759
1728,178361.159482759
1729,178361.159482759
1730,171107.308823529
1731,115883.766666667
1732,115883.766666667
1733,115883.766666667
1734,115883.766666667
1735,115883.766666667
1736,115883.766666667
1737,244966.344827586
1738,178361.159482759
1739,320228.744680851
1740,324011.166666667
1741,178361.159482759
1742,178361.159482759
1743,178361.159482759
1744,176362.855670103
1745,176362.855670103
1746,176362.855670103
1747,171107.308823529
1748,171107.308823529
1749,142957.371040724
1750,142957.371040724
1751,171107.308823529
1752,115883.766666667
1753,176362.855670103
1754,171107.308823529
1755,142957.371040724
1756,115883.766666667
1757,115883.766666667
1758,142957.371040724
1759,176362.855670103
1760,142957.371040724
1761,142957.371040724
1762,171107.308823529
1763,176362.855670103
1764,115883.766666667
1765,176362.855670103
1766,176362.855670103
1767,176362.855670103
1768,142957.371040724
1769,142957.371040724
1770,115883.766666667
1771,142957.371040724
1772,142957.371040724
1773,142957.371040724
1774,244966.344827586
1775,142957.371040724
1776,142957.371040724
1777,115883.766666667
1778,115883.766666667
1779,142957.371040724
1780,171107.308823529
1781,142957.371040724
1782,115883.766666667
1783,115883.766666667
1784,115883.766666667
1785,142957.371040724
1786,142957.371040724
1787,171107.308823529
1788,115883.766666667
1789,115883.766666667
1790,115883.766666667
1791,171107.308823529
1792,142957.371040724
1793,115883.766666667
1794,115883.766666667
1795,142957.371040724
1796,142957.371040724
1797,115883.766666667
1798,115883.766666667
1799,115883.766666667
1800,142957.371040724
1801,115883.766666667
1802,142957.371040724
1803,171107.308823529
1804,115883.766666667
1805,115883.766666667
1806,115883.766666667
1807,171107.308823529
1808,115883.766666667
1809,171107.308823529
1810,171107.308823529
1811,142957.371040724
1812,115883.766666667
1813,115883.766666667
1814,115883.766666667
1815,115883.766666667
1816,115883.766666667
1817,115883.766666667
1818,171107.308823529
1819,115883.766666667
1820,115883.766666667
1821,115883.766666667
1822,171107.308823529
1823,115883.766666667
1824,176362.855670103
1825,115883.766666667
1826,115883.766666667
1827,115883.766666667
1828,115883.766666667
1829,142957.371040724
1830,171107.308823529
1831,142957.371040724
1832,171107.308823529
1833,171107.308823529
1834,115883.766666667
1835,171107.308823529
1836,142957.371040724
1837,115883.766666667
1838,115883.766666667
1839,115883.766666667
1840,178361.159482759
1841,142957.371040724
1842,115883.766666667
1843,142957.371040724
1844,115883.766666667
1845,115883.766666667
1846,142957.371040724
1847,244966.344827586
1848,115883.766666667
1849,142957.371040724
1850,142957.371040724
1851,171107.308823529
1852,142957.371040724
1853,142957.371040724
1854,178361.159482759
1855,142957.371040724
1856,178361.159482759
1857,171107.308823529
1858,171107.308823529
1859,176362.855670103
1860,142957.371040724
1861,176362.855670103
1862,320228.744680851
1863,320228.744680851
1864,320228.744680851
1865,242486.676767677
1866,324011.166666667
1867,242486.676767677
1868,324011.166666667
1869,178361.159482759
1870,178361.159482759
1871,242486.676767677
1872,178361.159482759
1873,178361.159482759
1874,178361.159482759
1875,242486.676767677
1876,220623.236111111
1877,178361.159482759
1878,242486.676767677
1879,115883.766666667
1880,115883.766666667
1881,242486.676767677
1882,238246.5
1883,220623.236111111
1884,220623.236111111
1885,242486.676767677
1886,324011.166666667
1887,178361.159482759
1888,242486.676767677
1889,178361.159482759
1890,142957.371040724
1891,178361.159482759
1892,115883.766666667
1893,142957.371040724
1894,176362.855670103
1895,176362.855670103
1896,115883.766666667
1897,115883.766666667
1898,115883.766666667
1899,142957.371040724
1900,115883.766666667
1901,171107.308823529
1902,142957.371040724
1903,171107.308823529
1904,142957.371040724
1905,176362.855670103
1906,115883.766666667
1907,244966.344827586
1908,115883.766666667
1909,115883.766666667
1910,115883.766666667
1911,178361.159482759
1912,244966.344827586
1913,171107.308823529
1914,115883.766666667
1915,242486.676767677
1916,115883.766666667
1917,238246.5
1918,115883.766666667
1919,142957.371040724
1920,242486.676767677
1921,324011.166666667
1922,242486.676767677
1923,171107.308823529
1924,242486.676767677
1925,220623.236111111
1926,324011.166666667
1927,115883.766666667
1928,142957.371040724
1929,115883.766666667
1930,178361.159482759
1931,178361.159482759
1932,178361.159482759
1933,171107.308823529
1934,178361.159482759
1935,178361.159482759
1936,178361.159482759
1937,178361.159482759
1938,178361.159482759
1939,242486.676767677
1940,178361.159482759
1941,178361.159482759
1942,220623.236111111
1943,178361.159482759
1944,320228.744680851
1945,324011.166666667
1946,176362.855670103
1947,324011.166666667
1948,176362.855670103
1949,324011.166666667
1950,142957.371040724
1951,244966.344827586
1952,176362.855670103
1953,142957.371040724
1954,171107.308823529
1955,115883.766666667
1956,171107.308823529
1957,176362.855670103
1958,320228.744680851
1959,171107.308823529
1960,115883.766666667
1961,115883.766666667
1962,115883.766666667
1963,115883.766666667
1964,115883.766666667
1965,115883.766666667
1966,142957.371040724
1967,242486.676767677
1968,324011.166666667
1969,324011.166666667
1970,324011.166666667
1971,320228.744680851
1972,220623.236111111
1973,238246.5
1974,320228.744680851
1975,324011.166666667
1976,242486.676767677
1977,320228.744680851
1978,324011.166666667
1979,324011.166666667
1980,178361.159482759
1981,324011.166666667
1982,178361.159482759
1983,178361.159482759
1984,220623.236111111
1985,178361.159482759
1986,242486.676767677
1987,178361.159482759
1988,178361.159482759
1989,220623.236111111
1990,238246.5
1991,178361.159482759
1992,220623.236111111
1993,178361.159482759
1994,238246.5
1995,178361.159482759
1996,320228.744680851
1997,242486.676767677
1998,324011.166666667
1999,238246.5
2000,320228.744680851
2001,238246.5
2002,242486.676767677
2003,178361.159482759
2004,220623.236111111
2005,178361.159482759
2006,178361.159482759
2007,242486.676767677
2008,178361.159482759
2009,220623.236111111
2010,178361.159482759
2011,178361.159482759
2012,178361.159482759
2013,220623.236111111
2014,178361.159482759
2015,178361.159482759
2016,220623.236111111
2017,220623.236111111
2018,115883.766666667
2019,115883.766666667
2020,115883.766666667
2021,115883.766666667
2022,176362.855670103
2023,115883.766666667
2024,320228.744680851
2025,547466.8
2026,178361.159482759
2027,178361.159482759
2028,178361.159482759
2029,178361.159482759
2030,242486.676767677
2031,178361.159482759
2032,178361.159482759
2033,242486.676767677
2034,178361.159482759
2035,220623.236111111
2036,178361.159482759
2037,178361.159482759
2038,242486.676767677
2039,178361.159482759
2040,319788.888888889
2041,176362.855670103
2042,220623.236111111
2043,176362.855670103
2044,176362.855670103
2045,176362.855670103
2046,176362.855670103
2047,171107.308823529
2048,115883.766666667
2049,176362.855670103
2050,171107.308823529
2051,115883.766666667
2052,142957.371040724
2053,142957.371040724
2054,115883.766666667
2055,176362.855670103
2056,142957.371040724
2057,115883.766666667
2058,171107.308823529
2059,142957.371040724
2060,176362.855670103
2061,176362.855670103
2062,142957.371040724
2063,115883.766666667
2064,142957.371040724
2065,115883.766666667
2066,176362.855670103
2067,176362.855670103
2068,244966.344827586
2069,115883.766666667
2070,115883.766666667
2071,115883.766666667
2072,142957.371040724
2073,115883.766666667
2074,142957.371040724
2075,142957.371040724
2076,115883.766666667
2077,142957.371040724
2078,115883.766666667
2079,115883.766666667
2080,115883.766666667
2081,115883.766666667
2082,176362.855670103
2083,115883.766666667
2084,115883.766666667
2085,142957.371040724
2086,178361.159482759
2087,115883.766666667
2088,115883.766666667
2089,115883.766666667
2090,171107.308823529
2091,115883.766666667
2092,142957.371040724
2093,171107.308823529
2094,115883.766666667
2095,115883.766666667
2096,115883.766666667
2097,115883.766666667
2098,115883.766666667
2099,115883.766666667
2100,176362.855670103
2101,171107.308823529
2102,171107.308823529
2103,115883.766666667
2104,171107.308823529
2105,115883.766666667
2106,115883.766666667
2107,171107.308823529
2108,115883.766666667
2109,142957.371040724
2110,142957.371040724
2111,142957.371040724
2112,142957.371040724
2113,115883.766666667
2114,115883.766666667
2115,115883.766666667
2116,115883.766666667
2117,115883.766666667
2118,115883.766666667
2119,115883.766666667
2120,115883.766666667
2121,115883.766666667
2122,115883.766666667
2123,115883.766666667
2124,171107.308823529
2125,142957.371040724
2126,142957.371040724
2127,171107.308823529
2128,171107.308823529
2129,115883.766666667
2130,171107.308823529
2131,142957.371040724
2132,115883.766666667
2133,115883.766666667
2134,115883.766666667
2135,115883.766666667
2136,115883.766666667
2137,142957.371040724
2138,142957.371040724
2139,142957.371040724
2140,115883.766666667
2141,115883.766666667
2142,142957.371040724
2143,142957.371040724
2144,142957.371040724
2145,115883.766666667
2146,142957.371040724
2147,176362.855670103
2148,115883.766666667
2149,115883.766666667
2150,176362.855670103
2151,115883.766666667
2152,176362.855670103
2153,176362.855670103
2154,115883.766666667
2155,115883.766666667
2156,238246.5
2157,242486.676767677
2158,238246.5
2159,178361.159482759
2160,178361.159482759
2161,242486.676767677
2162,324011.166666667
2163,324011.166666667
2164,242486.676767677
2165,176362.855670103
2166,178361.159482759
2167,178361.159482759
2168,220623.236111111
2169,220623.236111111
2170,220623.236111111
2171,142957.371040724
2172,142957.371040724
2173,176362.855670103
2174,220623.236111111
2175,178361.159482759
2176,324011.166666667
2177,320228.744680851
2178,220623.236111111
2179,178361.159482759
2180,324011.166666667
2181,178361.159482759
2182,242486.676767677
2183,178361.159482759
2184,142957.371040724
2185,115883.766666667
2186,142957.371040724
2187,142957.371040724
2188,171107.308823529
2189,244966.344827586
2190,142957.371040724
2191,142957.371040724
2192,115883.766666667
2193,115883.766666667
2194,115883.766666667
2195,115883.766666667
2196,142957.371040724
2197,115883.766666667
2198,176362.855670103
2199,171107.308823529
2200,115883.766666667
2201,115883.766666667
2202,171107.308823529
2203,171107.308823529
2204,142957.371040724
2205,115883.766666667
2206,142957.371040724
2207,171107.308823529
2208,171107.308823529
2209,244966.344827586
2210,115883.766666667
2211,115883.766666667
2212,115883.766666667
2213,115883.766666667
2214,142957.371040724
2215,115883.766666667
2216,171107.308823529
2217,115883.766666667
2218,115883.766666667
2219,115883.766666667
2220,115883.766666667
2221,242486.676767677
2222,242486.676767677
2223,324011.166666667
2224,220623.236111111
2225,171107.308823529
2226,324011.166666667
2227,242486.676767677
2228,242486.676767677
2229,220623.236111111
2230,178361.159482759
2231,178361.159482759
2232,242486.676767677
2233,178361.159482759
2234,178361.159482759
2235,242486.676767677
2236,324011.166666667
2237,324011.166666667
2238,178361.159482759
2239,178361.159482759
2240,178361.159482759
2241,142957.371040724
2242,115883.766666667
2243,115883.766666667
2244,115883.766666667
